语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363673955326418944,的最近天气怎样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,的最近天气怎样,[],,other_failed,other_failed,-1,-1,的最近天气怎样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_fce284cd66c94983b85e17a5064d3d94
1363673955208978432,红旗今天天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>红旗</location><datetime>今天</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""红旗"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>红旗</location><datetime>今天</datetime>天气,"[{""origin_value"": ""今天"", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""红旗"", ""origin_offset"": 0, ""value"": ""红旗"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8966667056083679,11576_auto_test_aie_bvt_guid_9935eb4f9e8f46daa3d5be8874610852
1363673955041206272,盐城市亭湖区天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>盐城市亭湖区</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""盐城市亭湖区"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,盐城市亭湖区天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_6ec0ad49164c485ebe56ee4523dfe742
1363673954886017024,信阳今天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>信阳</location><datetime>今天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""信阳"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,信阳今天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_4e1e26460ac04e2d87304c7f3614ab79
1363673954714050560,呼和浩特市武川县天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>呼和浩特市武川县</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""呼和浩特市武川县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,呼和浩特市武川县天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c74321f1e7f84c42b15ab2061442270a
1363673954516918272,那从青岛天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,那从<location>青岛</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""青岛"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,那从青岛天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ba8e3cb21ddb49f7b7386c2dae0ab9be
1363673954382700544,南阳市的天气里,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>南阳市</location>的天气里,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""南阳市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,南阳市的天气里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e311196c79154aa38aa778ec9bbb18c5
1363673954227511296,则正好我想看看今天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,则正好我想看看<datetime>今天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 7, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,则正好我想看看今天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_62ac506a2123429f8c7fca0c68c0f1a1
1363673954072322048,洛阳明天天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>洛阳</location><datetime>明天</datetime>天气怎么样,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""洛阳"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,洛阳明天天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1983f7ea744f474db2dcd07c283ef68a
1363673953908744192,汉东明天的天气吧,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>汉东</location><datetime>明天</datetime>的天气吧,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""汉东"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,汉东明天的天气吧,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2b54813f4ead46d088b22e4343d4bf5c
1363673953753554944,荥阳市天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>荥阳市</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""荥阳市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,荥阳市天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1a27ac0ac3584d81ada01f2d28848556
1363673953631920128,威宁今日天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>威宁</location><datetime>今日</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""威宁"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今日"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>威宁</location><datetime>今日</datetime>天气,"[{""origin_value"": ""今日"", ""origin_offset"": 2, ""value"": ""今日"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""威宁"", ""origin_offset"": 0, ""value"": ""威宁"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.8966667056083679,11576_auto_test_aie_bvt_guid_fbec72764c3c4aba99b24b9b95dce51c
1363673953476730880,未来十天天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>未来十天</datetime>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""未来十天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,未来十天天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9c91f734d7c340c8be8e1ea4e64488bd
1363673953321541632,胡今天的天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,胡<datetime>今天</datetime>的天气怎么样,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,胡今天的天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_35ff7f1d57c14715b28edfcf771eb14f
1363673953157963776,菏泽市明天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>菏泽市</location><datetime>明天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""菏泽市"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,菏泽市明天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e6527560d8544d71b8b2468f6d89ad83
1363673953006968832,我想看看今天的天气好不好,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,我想看看<datetime>今天</datetime>的天气好不好,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看看今天的天气好不好,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2e9fcee423bb4bea973769452cbc852f
1363673952851779584,未来10天的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>未来10天</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""未来10天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,未来10天的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f40a143d1be3499ba4c0f64062318bdb
1363673952709173248,后天沭阳天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>后天</datetime><location>沭阳</location>天气怎么样,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""后天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""沭阳"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,后天沭阳天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_7c748d8642604f7885a63509d8989804
1363673952549789696,广安今天晚上的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>广安</location><datetime>今天晚上</datetime>的天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""广安"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天晚上"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,广安今天晚上的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_da6ca82379d046d683c0a7fcc1dca710
1363673952423960576,苏州今天天气如何,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>苏州</location><datetime>今天</datetime>天气如何,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""苏州"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",[location][datetime]天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>苏州</location><datetime>今天</datetime>天气如何,"[{""origin_value"": ""今天"", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""苏州"", ""origin_offset"": 0, ""value"": ""苏州"", ""name"": ""location"", ""entity_source"": 1}]",0.0,0.0,0.9225000143051147,11576_auto_test_aie_bvt_guid_a2a39e32eba246bfb8cad687429dab31
1363673952243605504,定西天气预报,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>定西</location>天气预报,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""定西"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,定西天气预报,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5b4a829da88f416e8a5112a5795e90d9
1363673952142942208,奉节天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>奉节</location>天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""奉节"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,奉节天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_408ca1c5e2c14624bbc90abb8eb9ca06
1363673952008724480,今晚到明天白天的天气情况,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>今晚到明天白天</datetime>的天气情况,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今晚到明天白天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今晚到明天白天的天气情况,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_45b54ec7132a42269435401a993cd1d7
1363673951853535232,今晚今天早上的天气如何,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>今晚今天早上</datetime>的天气如何,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今晚今天早上"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今晚今天早上的天气如何,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c017ef29fe6e47ae8bf672055963c8a0
1363673951702540288,你位子被调了长崎县天气预报啊,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,你位子被调了<location>长崎县</location>天气预报啊,"[{""origin_value"": """", ""origin_offset"": 6, ""value"": ""长崎县"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,你位子被调了长崎县天气预报啊,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ec0852f1a52242989752783d3e182634
1363673951606071296,张家港天气、,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<location>张家港</location>天气、,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""张家港"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,张家港天气、,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_d88ec0906d4440c493832561f5710c12
1363673951488630784,你帮我查一下徐州的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,你帮我查一下<location>徐州</location>的天气,"[{""origin_value"": """", ""origin_offset"": 6, ""value"": ""徐州"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,你帮我查一下徐州的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_999af56d9cf94920bbdc1494bdaf4059
1363673951266332672,帮我查一下明天天津的天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,帮我查一下<datetime>明天</datetime><location>天津</location>的天气,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 7, ""value"": ""天津"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下明天天津的天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e0d76ce465764c4494b5ad8bb7d8c38a
1363673951111143424,你九江的天气怎么样,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,你<location>九江</location>的天气怎么样,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""九江"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,你九江的天气怎么样,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9aa07e8cf1514ecd9dc0fb7b7cd5a646
1363673950855290880,明天新乡市什么天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,<datetime>明天</datetime><location>新乡市</location>什么天气,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""新乡市"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天新乡市什么天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1a14d2f91e164e3a8eec132e710660d3
1363673950700101632,查查今天长春天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,查查<datetime>今天</datetime><location>长春</location>天气,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""长春"", ""name"": ""location"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查查今天长春天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_73b71c28faa743bcb5246ffe6b398468
1363673950553300992,查一下农安县明天天气,tianqi_5-1362970384020725760,general_search,1362970384020725760,1362970530309693440,查一下<location>农安县</location><datetime>明天</datetime>天气,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""农安县"", ""name"": ""location"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下农安县明天天气,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_a0c062842a2a4f50961a2b26db49cd2d
